1	67	5
1	60	5
1	38	3
1	28	5
1	21	2
1	30	2
1	62	3
1	98	1
1	87	3
1	52	4
2	54	5
2	90	4
2	22	4
2	48	3
2	25	5
2	99	2
2	74	4
2	57	4
2	59	3
2	67	5
3	7	3
3	62	2
3	3	4
3	54	5
3	30	1
3	68	3
3	65	4
3	75	4
3	100	1
3	76	4
4	97	4
4	68	2
4	37	1
4	58	5
4	96	2
4	55	2
4	88	4
4	69	1
4	30	3
4	63	3
5	14	3
5	20	2
5	32	3
5	61	1
5	4	5
5	78	3
5	71	5
5	88	2
5	79	3
5	99	5
6	19	4
6	100	1
6	50	2
6	58	5
6	95	4
6	46	3
6	40	2
6	58	3
6	59	3
6	90	5
7	44	3
7	82	1
7	43	5
7	69	5
7	81	2
7	30	5
7	56	4
7	28	3
7	54	1
7	72	1
8	95	4
8	16	2
8	36	2
8	17	3
8	39	3
8	71	2
8	52	1
8	55	4
8	88	5
8	68	3
9	60	4
9	18	3
9	37	3
9	90	4
9	2	1
9	91	3
9	76	5
9	89	5
9	32	3
9	81	1
10	81	2
10	54	2
10	70	5
10	39	3
10	10	3
10	58	4
10	43	1
10	45	2
10	47	4
10	100	4
11	44	3
11	40	2
11	54	2
11	56	4
11	27	4
11	41	3
11	5	3
11	71	2
11	12	5
11	86	2
12	18	3
12	66	3
12	55	2
12	6	3
12	42	3
12	35	4
12	45	1
12	66	2
12	89	2
12	84	3
13	43	4
13	14	2
13	16	1
13	65	5
13	49	1
13	18	4
13	75	4
13	62	5
13	76	5
13	72	2
14	17	5
14	25	4
14	40	4
14	99	1
14	94	2
14	44	5
14	98	2
14	97	3
14	35	2
14	31	3
15	58	2
15	9	2
15	42	4
15	97	5
15	40	4
15	64	5
15	56	3
15	31	3
15	48	3
15	98	3
16	16	4
16	91	1
16	69	2
16	68	2
16	65	1
16	61	3
16	64	2
16	75	5
16	91	5
16	26	4
17	74	1
17	64	2
17	68	3
17	29	3
17	9	3
17	99	5
17	33	5
17	26	5
17	31	5
17	61	1
18	1	3
18	20	2
18	9	1
18	32	2
18	78	2
18	53	3
18	22	2
18	73	1
18	98	4
18	50	2
19	5	2
19	29	1
19	17	4
19	15	4
19	6	4
19	65	5
19	36	1
19	70	1
19	95	2
19	15	3
20	17	1
20	69	4
20	100	3
20	67	1
20	12	2
20	99	4
20	42	2
20	4	4
20	32	1
20	8	2
21	4	3
21	21	5
21	71	3
21	16	1
21	58	3
21	7	3
21	53	5
21	4	1
21	53	3
21	13	4
22	7	1
22	69	5
22	81	1
22	58	5
22	14	5
22	83	5
22	32	4
22	47	4
22	84	4
22	3	3
23	31	4
23	48	3
23	18	2
23	11	3
23	36	1
23	27	4
23	94	2
23	30	5
23	85	2
23	19	4
24	96	2
24	91	4
24	77	1
24	27	4
24	53	3
24	18	5
24	53	4
24	40	3
24	62	1
24	65	3
25	91	1
25	60	1
25	64	1
25	95	5
25	49	3
25	79	3
25	52	2
25	51	1
25	72	5
25	76	5
26	13	2
26	90	5
26	85	3
26	24	2
26	99	5
26	34	4
26	75	4
26	79	5
26	61	5
26	4	4
27	25	2
27	26	1
27	62	4
27	32	1
27	17	2
27	73	5
27	40	4
27	29	3
27	26	4
27	26	1
28	84	4
28	97	4
28	20	1
28	70	4
28	55	4
28	51	5
28	78	1
28	75	4
28	11	5
28	35	1
29	13	1
29	12	4
29	13	3
29	29	1
29	50	2
29	56	5
29	55	5
29	87	3
29	37	4
29	82	3
30	4	3
30	65	3
30	78	5
30	4	2
30	91	3
30	45	2
30	30	1
30	8	4
30	56	2
30	51	4
31	82	4
31	24	2
31	14	3
31	37	5
31	20	1
31	44	3
31	8	5
31	8	3
31	39	4
31	93	2
32	50	5
32	19	1
32	80	1
32	67	3
32	77	1
32	3	1
32	12	1
32	70	3
32	36	2
32	33	2
33	46	1
33	15	4
33	5	5
33	29	3
33	8	3
33	41	5
33	34	1
33	17	5
33	42	2
33	52	5
34	88	5
34	17	1
34	16	2
34	37	5
34	14	4
34	19	1
34	33	4
34	86	2
34	81	3
34	97	5
35	92	2
35	34	2
35	67	1
35	77	5
35	100	5
35	3	1
35	83	2
35	36	3
35	94	1
35	58	4
36	60	2
36	32	3
36	35	2
36	59	4
36	35	4
36	6	5
36	25	4
36	3	4
36	63	5
36	46	1
37	57	3
37	93	2
37	62	1
37	23	5
37	35	2
37	47	4
37	88	2
37	24	3
37	90	5
37	89	2
38	53	1
38	58	2
38	79	1
38	89	1
38	38	4
38	88	1
38	57	3
38	16	1
38	43	1
38	82	2
39	13	4
39	30	5
39	30	2
39	9	5
39	46	3
39	78	4
39	5	1
39	51	3
39	87	4
39	52	3
40	16	1
40	56	4
40	49	3
40	23	2
40	10	1
40	14	5
40	9	3
40	19	5
40	84	3
40	94	3
41	99	5
41	68	5
41	92	1
41	96	3
41	4	4
41	28	4
41	51	2
41	15	1
41	10	4
41	51	5
42	5	4
42	91	2
42	33	5
42	65	3
42	97	4
42	60	2
42	77	5
42	58	2
42	43	4
42	75	2
43	51	5
43	31	2
43	82	2
43	37	5
43	45	1
43	78	2
43	10	1
43	48	2
43	99	2
43	59	1
44	50	3
44	45	3
44	14	1
44	97	3
44	70	5
44	62	3
